season,week,celebrity_name,week_total_score,is_eliminated,elimination_prob,predicted_fan_vote_score
7,week8,Brooke Burke,27.5,0,0.0004466226902967909,99.95533773097031
7,week9,Brooke Burke,24.5,0,0.0036237538712404764,99.63762461287595
7,week1,Cloris Leachman,16.0,1,0.900317634649111,9.968236535088904
7,week2,Cloris Leachman,15.0,0,0.474105411102159,52.589458889784105
7,week3,Cloris Leachman,16.0,0,0.15630150301925028,84.36984969807497
7,week4,Cloris Leachman,22.0,0,0.16484198278176598,83.51580172182341
7,week5,Cloris Leachman,21.0,0,0.3323595165582168,66.76404834417832
7,week6,Cloris Leachman,15.0,1,0.8154091949173707,18.459080508262925
7,week1,Cody Linley,20.5,1,0.5901029545765151,40.98970454234849
7,week2,Cody Linley,21.0,0,0.28578176707417285,71.42182329258272
7,week3,Cody Linley,21.0,0,0.04837533411078276,95.16246658892172
7,week4,Cody Linley,23.0,0,0.012310822329440498,98.76891776705595
7,week5,Cody Linley,28.0,0,0.02026550742533187,97.97344925746681
7,week6,Cody Linley,23.0,0,0.24622196530067464,75.37780346993253
7,week7,Cody Linley,22.0,0,0.6400202033278627,35.997979667213734
7,week8,Cody Linley,24.0,0,0.5146646608124948,48.533533918750514
7,week9,Cody Linley,23.0,0,0.10008637986276926,89.99136201372308
7,week1,Jeffrey Ross,12.0,1,0.9085594239642754,9.144057603572463
7,week1,Kim Kardashian,18.5,1,0.8530858816757766,14.691411832422341
7,week2,Kim Kardashian,17.0,1,0.8109625834675271,18.903741653247288
7,week1,Lance Bass,21.5,0,0.766557598470683,23.344240152931693
7,week10,Lance Bass,27.5,0,2.5083710459459672e-05,99.99749162895405
7,week2,Lance Bass,20.0,0,0.003772087225066411,99.62279127749336
7,week3,Lance Bass,22.0,0,0.003296503339025276,99.67034966609747
7,week4,Lance Bass,26.0,0,0.0005217539562904402,99.94782460437096
7,week5,Lance Bass,21.0,0,0.008905401191065556,99.10945988089345
7,week6,Lance Bass,27.0,0,0.0016816362878194367,99.83183637121805
7,week7,Lance Bass,25.0,0,0.0040936690965065045,99.59063309034934
7,week8,Lance Bass,25.0,0,0.09136545112784483,90.86345488721552
7,week9,Lance Bass,28.5,0,0.00044040350667472867,99.95595964933253
7,week1,Maurice Greene,19.5,1,0.7690690456563523,23.093095434364773
7,week2,Maurice Greene,19.0,0,0.09148373548112261,90.85162645188774
7,week3,Maurice Greene,24.0,0,0.006203180006443366,99.37968199935567
7,week4,Maurice Greene,20.0,0,0.09544164315550482,90.45583568444951
7,week5,Maurice Greene,27.0,0,0.007559612945904733,99.24403870540954
7,week6,Maurice Greene,21.0,0,0.3720056594045484,62.799434059545156
7,week7,Maurice Greene,25.0,0,0.11892815752915942,88.10718424708406
7,week8,Maurice Greene,24.0,1,0.36231899891726177,63.76810010827383
7,week1,Misty May-Treanor,21.0,1,0.9200814040723522,7.991859592764783
7,week2,Misty May-Treanor,21.0,1,0.42993873195207916,57.00612680479209
7,week1,Rocco DiSpirito,17.5,1,0.7813166938540125,21.86833061459875
7,week2,Rocco DiSpirito,16.0,0,0.648685719055681,35.131428094431904
7,week3,Rocco DiSpirito,20.0,0,0.041349993224975866,95.86500067750241
7,week4,Rocco DiSpirito,18.0,1,0.5063549659525202,49.364503404747985
7,week1,Susan Lucci,18.5,1,0.8455443161630586,15.445568383694141
7,week2,Susan Lucci,21.0,0,0.37594079652205176,62.40592034779482
7,week3,Susan Lucci,21.0,0,0.05050796535360108,94.94920346463988
7,week4,Susan Lucci,24.0,0,0.013499774583163836,98.65002254168361
7,week5,Susan Lucci,22.0,0,0.45083025609385174,54.916974390614826
7,week6,Susan Lucci,23.0,0,0.20098008627307734,79.90199137269227
7,week7,Susan Lucci,24.0,1,0.18129113992758575,81.87088600724142
7,week1,Ted McGinley,18.5,1,0.87187321656208,12.812678343792005
7,week1,Toni Braxton,22.5,1,0.48412283889244007,51.58771611075599
7,week2,Toni Braxton,23.0,0,0.011825946293525673,98.81740537064744
7,week3,Toni Braxton,22.0,0,0.0015291377983483619,99.84708622016515
7,week4,Toni Braxton,22.0,0,0.03501677365435353,96.49832263456464
7,week5,Toni Braxton,22.0,1,0.1277398234988497,87.22601765011503
7,week1,Warren Sapp,21.5,0,0.7240419060475464,27.595809395245364
7,week10,Warren Sapp,27.5,0,0.00013886308119718548,99.98611369188029
7,week2,Warren Sapp,24.0,0,0.004301316957417977,99.56986830425821
7,week3,Warren Sapp,25.0,0,0.006107308680443983,99.3892691319556
7,week4,Warren Sapp,22.0,0,0.004557211182679447,99.54427888173205
7,week5,Warren Sapp,25.0,0,0.002576340585276391,99.74236594147237
7,week6,Warren Sapp,25.0,0,0.040916885702241536,95.90831142977585
7,week7,Warren Sapp,21.0,0,0.011160406844591374,98.88395931554086
7,week8,Warren Sapp,27.0,0,0.0028584572741179107,99.7141542725882
7,week9,Warren Sapp,24.5,0,0.004483664620932767,99.55163353790672
8,week1,Belinda Carlisle,17.0,1,0.9077064732165081,9.22935267834919
8,week2,Belinda Carlisle,18.0,1,0.4745332383145576,52.54667616854424
8,week1,Chuck Wicks,20.0,1,0.8804146340483378,11.958536595166224
8,week2,Chuck Wicks,20.0,0,0.05411328723605667,94.58867127639434
8,week3,Chuck Wicks,23.0,0,0.013929652726913369,98.60703472730866
8,week4,Chuck Wicks,22.0,0,0.030413469987689436,96.95865300123106
8,week5,Chuck Wicks,23.0,0,0.009556601203862371,99.04433987961376
8,week6,Chuck Wicks,23.0,0,0.0311871421299128,96.88128578700872
8,week7,Chuck Wicks,27.0,0,0.0006926951910535107,99.93073048089465
8,week8,Chuck Wicks,25.5,1,0.050608013784225706,94.93919862157742
8,week1,David Alan Grier,19.0,1,0.9033798010184138,9.662019898158626
8,week2,David Alan Grier,17.0,0,0.6742634227783664,32.57365772216336
8,week3,David Alan Grier,24.0,0,0.03395182297291883,96.60481770270812
8,week4,David Alan Grier,22.0,0,0.02973891050701556,97.02610894929845
8,week5,David Alan Grier,22.0,1,0.023354806315602293,97.66451936843977
8,week1,Denise Richards,18.0,1,0.937711081435909,6.228891856409103
8,week2,Denise Richards,21.0,0,0.4619502505125771,53.80497494874229
8,week3,Denise Richards,16.0,1,0.0954954494518564,90.45045505481436
8,week1,Gilles Marini,24.0,0,0.1891202670282007,81.08797329717993
8,week10,Gilles Marini,30.0,0,0.0012716702221573742,99.87283297778427
8,week11,Gilles Marini,29.0,0,0.00013667693115618438,99.98633230688438
8,week2,Gilles Marini,27.0,0,0.004370821247487067,99.56291787525129
8,week3,Gilles Marini,27.0,0,0.0015990053040860763,99.8400994695914
8,week4,Gilles Marini,30.0,0,0.002118288134121665,99.78817118658783
8,week5,Gilles Marini,29.0,0,0.0005286394676311296,99.94713605323689
8,week6,Gilles Marini,26.0,0,0.001081563651300748,99.89184363486993
8,week7,Gilles Marini,27.0,0,0.0001332347585523291,99.98667652414477
8,week8,Gilles Marini,27.5,0,0.0009410184183465732,99.90589815816534
8,week9,Gilles Marini,28.0,0,0.0018609024373785644,99.81390975626215
8,week1,Holly Madison,18.0,1,0.9443935598509768,5.560644014902316
8,week2,Holly Madison,18.0,0,0.18443777238756892,81.5562227612431
8,week3,Holly Madison,17.0,0,0.10643133686193715,89.35686631380628
8,week4,Holly Madison,16.0,1,0.5979461783868987,40.20538216131013
8,week1,Lawrence Taylor,16.0,1,0.9788284760649165,2.117152393508348
8,week2,Lawrence Taylor,20.0,0,0.18252921002257333,81.74707899774268
8,week3,Lawrence Taylor,20.0,0,0.05164734528166142,94.83526547183386
8,week4,Lawrence Taylor,19.0,0,0.13639255067350148,86.36074493264985
8,week5,Lawrence Taylor,20.0,0,0.04366020293711844,95.63397970628816
8,week6,Lawrence Taylor,22.0,0,0.04498814928416944,95.50118507158305
8,week7,Lawrence Taylor,21.0,1,0.9213578924213293,7.864210757867074
8,week1,Lil' Kim,21.0,1,0.857032186069752,14.296781393024805
8,week2,Lil' Kim,23.0,0,0.15680945713934066,84.31905428606593
8,week3,Lil' Kim,25.0,0,0.0015246717049019652,99.8475328295098
8,week4,Lil' Kim,27.0,0,0.0012180974762571928,99.87819025237428
8,week5,Lil' Kim,26.0,0,0.0009930292172399722,99.900697078276
8,week6,Lil' Kim,28.0,0,0.0010693516961132773,99.89306483038867
8,week7,Lil' Kim,26.0,0,0.01451090065956132,98.54890993404388
8,week8,Lil' Kim,28.0,0,0.00012262954576235514,99.98773704542376
8,week9,Lil' Kim,26.0,0,0.03497644444188397,96.5023555558116
8,week1,Melissa Rycroft,23.0,0,0.19678995393910237,80.32100460608976
8,week10,Melissa Rycroft,27.5,0,0.00013865138909824754,99.98613486109016
8,week11,Melissa Rycroft,28.5,0,0.0007315954846433073,99.92684045153567
8,week2,Melissa Rycroft,26.0,0,0.0047215738927261965,99.52784261072738
8,week3,Melissa Rycroft,27.0,0,0.00024902437372539544,99.97509756262745
8,week4,Melissa Rycroft,29.0,0,0.00022178302923159734,99.97782169707683
8,week5,Melissa Rycroft,25.0,0,5.79311377762132e-05,99.99420688622239
8,week6,Melissa Rycroft,27.0,0,0.0006591265395157106,99.93408734604843
8,week7,Melissa Rycroft,29.0,0,0.0009268469836011252,99.90731530163988
8,week8,Melissa Rycroft,23.0,0,0.014386071988701362,98.56139280112987
8,week9,Melissa Rycroft,28.5,0,0.00014824517911448144,99.98517548208855
8,week1,Shawn Johnson,23.0,0,0.1743815751050517,82.56184248949484
8,week10,Shawn Johnson,28.0,0,0.00024210499934164788,99.97578950006584
8,week11,Shawn Johnson,30.0,0,0.0001209870734889218,99.9879012926511
8,week2,Shawn Johnson,24.0,0,0.0011302077915692303,99.88697922084307
8,week3,Shawn Johnson,27.0,0,0.0010937068537184805,99.89062931462816
8,week4,Shawn Johnson,25.0,0,0.00010966060529174532,99.98903393947083
8,week5,Shawn Johnson,26.0,0,0.00040488580391923317,99.95951141960808
8,week6,Shawn Johnson,26.0,0,0.0002958182443753419,99.97041817556247
8,week7,Shawn Johnson,28.0,0,0.0007619278894781344,99.92380721105218
8,week8,Shawn Johnson,26.0,0,0.0003388928260369656,99.9661107173963
8,week9,Shawn Johnson,28.0,0,0.0015243316337162807,99.84756683662837
8,week1,Steve Wozniak,13.0,1,0.9191672349101657,8.083276508983428
8,week2,Steve Wozniak,17.0,0,0.6742634227783664,32.57365772216336
8,week3,Steve Wozniak,10.0,0,0.18138777391163183,81.86122260883681
8,week4,Steve Wozniak,12.0,1,0.5176088415679309,48.23911584320692
8,week1,Steve-O,17.0,1,0.8823028401714861,11.769715982851391
8,week2,Steve-O,14.0,0,0.46286074086886875,53.71392591311312
8,week3,Steve-O,15.0,0,0.16296538602115818,83.70346139788418
8,week4,Steve-O,15.0,0,0.5523828983614707,44.76171016385293
8,week5,Steve-O,18.0,0,0.21438171352952679,78.56182864704732
8,week6,Steve-O,16.0,1,0.5930142019773571,40.69857980226429
8,week1,Ty Murray,14.0,0,0.9664757643157524,3.352423568424756
8,week10,Ty Murray,24.0,1,0.11375353396242971,88.62464660375703
8,week2,Ty Murray,20.0,0,0.05312566452878177,94.68743354712183
8,week3,Ty Murray,23.0,0,0.05309174961561206,94.6908250384388
8,week4,Ty Murray,25.0,0,0.008989875790298002,99.1010124209702
8,week5,Ty Murray,21.0,0,0.0247674062825527,97.52325937174473
8,week6,Ty Murray,18.0,0,0.14826944373712903,85.1730556262871
8,week7,Ty Murray,24.0,0,0.0552508471858046,94.47491528141954
8,week8,Ty Murray,26.0,0,0.0015385494284197822,99.84614505715803
8,week9,Ty Murray,23.0,0,0.5402281230543037,45.97718769456963
9,week1,Aaron Carter,31.9999,1,0.8658533956665021,13.41466043334979
9,week2,Aaron Carter,27.0,0,0.052278735397647505,94.77212646023526
9,week3,Aaron Carter,21.0,0,0.06394072396924527,93.60592760307547
9,week4,Aaron Carter,18.0,0,0.036042222203578715,96.39577777964213
9,week5,Aaron Carter,24.0,0,0.14253635908904752,85.74636409109524
9,week6,Aaron Carter,32.9998,0,0.035491413338025704,96.45085866619742
9,week7,Aaron Carter,26.5,0,0.07557651132119639,92.44234886788037
9,week8,Aaron Carter,25.0,1,0.43676121311802873,56.32387868819713
9,week1,Ashley Hamiliton,18.9999,1,0.9181929029805543,8.180709701944567
9,week1,Chuck Liddell,22.0,1,0.9237888321422033,7.6211167857796696
9,week2,Chuck Liddell,19.0,0,0.11535957169214178,88.46404283078581
9,week3,Chuck Liddell,17.0,0,0.6667657607363884,33.32342392636116
9,week4,Chuck Liddell,17.0,1,0.3408542065543651,65.91457934456348
9,week1,Debi Mazar,22.0,1,0.9124555432084569,8.75444567915431
9,week2,Debi Mazar,21.0,0,0.11668649488580121,88.33135051141988
9,week3,Debi Mazar,17.0,1,0.33150337195154544,66.84966280484545
9,week1,Donny Osmond,29.9999,0,0.5746727984031078,42.53272015968922
9,week10,Donny Osmond,28.9998,0,0.00033534334028553623,99.96646566597146
9,week2,Donny Osmond,25.0,0,0.06197802909713667,93.80219709028633
9,week3,Donny Osmond,21.0,0,0.2076137435019029,79.23862564980972
9,week4,Donny Osmond,24.0,0,0.00658366878990726,99.34163312100928
9,week5,Donny Osmond,29.0,0,0.06929845206334494,93.07015479366551
9,week6,Donny Osmond,30.9999,0,0.12079743414428697,87.9202565855713
9,week7,Donny Osmond,26.0,0,0.04207903333039066,95.79209666696093
9,week8,Donny Osmond,25.0,0,0.46914164747202725,53.085835252797274
9,week9,Donny Osmond,24.6666,0,0.041215051489555336,95.87849485104447
9,week1,Joanna Krupa,33.9999,1,0.9228976887389404,7.71023112610596
9,week2,Joanna Krupa,20.0,0,0.006910863762914329,99.30891362370858
9,week3,Joanna Krupa,23.0,0,0.013259847575632944,98.67401524243671
9,week4,Joanna Krupa,26.0,0,0.009438463849710636,99.05615361502895
9,week5,Joanna Krupa,24.0,0,0.027510290647022522,97.24897093529775
9,week6,Joanna Krupa,35.9999,0,0.021653847440410906,97.83461525595891
9,week7,Joanna Krupa,27.5,0,0.0013728111311633164,99.86271888688367
9,week8,Joanna Krupa,26.0,0,0.040266377126547265,95.97336228734528
9,week9,Joanna Krupa,27.0,0,3.392345694775461e-05,99.99660765430522
9,week1,Kathy Ireland,19.9999,1,0.9222121477011351,7.778785229886487
9,week2,Kathy Ireland,18.0,1,0.569344650928998,43.0655349071002
9,week1,Kelly Osbourne,30.9998,0,0.19015621074844394,80.98437892515561
9,week10,Kelly Osbourne,25.2222,0,0.002770624647806782,99.72293753521933
9,week2,Kelly Osbourne,19.0,0,0.0011811631790881703,99.88188368209119
9,week3,Kelly Osbourne,20.0,0,0.00787480249604812,99.21251975039519
9,week4,Kelly Osbourne,23.0,0,0.0019218032269896635,99.80781967730104
9,week5,Kelly Osbourne,24.0,0,0.004817992246161431,99.51820077538386
9,week6,Kelly Osbourne,24.9998,0,0.2090344221206146,79.09655778793854
9,week7,Kelly Osbourne,26.0,0,0.0021828113783104986,99.78171886216896
9,week8,Kelly Osbourne,25.5,0,0.09216889998143336,90.78311000185666
9,week9,Kelly Osbourne,25.9998,0,0.0029557414927083928,99.70442585072917
9,week1,Louie Vito,26.9998,1,0.8915583506997932,10.844164930020684
9,week2,Louie Vito,19.0,0,0.02841745660860651,97.15825433913935
9,week3,Louie Vito,20.0,0,0.03721819773817671,96.27818022618233
9,week4,Louie Vito,16.0,0,0.0725072262239622,92.74927737760378
9,week5,Louie Vito,22.0,0,0.07969809800564882,92.03019019943511
9,week6,Louie Vito,24.0,1,0.25232412488003464,74.76758751199654
9,week1,Macy Gray,18.9999,1,0.9198489503059989,8.015104969400111
9,week1,Mark Dacascos,28.9998,1,0.7942114988360529,20.578850116394708
9,week2,Mark Dacascos,21.0,0,0.030299494424872876,96.9700505575127
9,week3,Mark Dacascos,18.0,0,0.12157702626912431,87.84229737308758
9,week4,Mark Dacascos,22.0,0,0.0622373219444754,93.77626780555246
9,week5,Mark Dacascos,26.0,0,0.07863004760033923,92.13699523996608
9,week6,Mark Dacascos,32.0,0,0.0432824939554111,95.6717506044589
9,week7,Mark Dacascos,21.5,1,0.8685810831420979,13.141891685790208
9,week1,Melissa Joan Hart,24.0,1,0.6900861551453676,30.991384485463236
9,week2,Melissa Joan Hart,19.0,0,0.0988237249666954,90.11762750333045
9,week3,Melissa Joan Hart,19.0,0,0.18740599470913982,81.25940052908602
9,week4,Melissa Joan Hart,28.0,0,0.010012515665861949,98.99874843341381
9,week5,Melissa Joan Hart,23.0,0,0.09270712179154177,90.72928782084583
9,week6,Melissa Joan Hart,23.9999,1,0.31070770203664794,68.9292297963352
9,week1,Michael Irvin,19.0,1,0.7841165656935921,21.588343430640787
9,week2,Michael Irvin,20.0,0,0.08718085535460214,91.28191446453978
9,week3,Michael Irvin,14.0,0,0.5694718265894535,43.05281734105465
9,week4,Michael Irvin,16.0,0,0.2547595998508449,74.5240400149155
9,week5,Michael Irvin,21.0,0,0.2426275900962615,75.73724099037385
9,week6,Michael Irvin,21.9998,0,0.22567876394837677,77.43212360516232
9,week7,Michael Irvin,23.5,1,0.560940275455604,43.9059724544396
9,week1,Mya,30.9999,0,0.3967578001645955,60.32421998354045
9,week10,Mya,28.3332,0,8.655790443588016e-05,99.99134420955642
9,week2,Mya,27.0,0,0.0006575904596705564,99.93424095403294
9,week3,Mya,27.0,0,0.0012818301142189692,99.8718169885781
9,week4,Mya,28.0,0,0.00010847178057485439,99.98915282194251
9,week5,Mya,27.0,0,7.802471737851156e-05,99.99219752826215
9,week6,Mya,33.0,0,0.0010939966757506382,99.89060033242494
9,week7,Mya,24.5,0,0.0019366906697591611,99.80633093302409
9,week8,Mya,29.5,0,4.024592615176862e-05,99.99597540738482
9,week9,Mya,28.9999,0,7.4088362321142896e-06,99.99925911637679
9,week1,Natalie Coughlin,26.9998,1,0.9485600929651438,5.143990703485624
9,week2,Natalie Coughlin,21.0,0,0.043602353889388934,95.63976461106111
9,week3,Natalie Coughlin,26.0,0,0.013184508564209274,98.68154914357908
9,week4,Natalie Coughlin,24.0,0,0.010817497079897095,98.91825029201028
9,week5,Natalie Coughlin,22.0,1,0.041498871660488795,95.85011283395112
9,week1,Tom DeLay,19.9999,1,0.8484498422938771,15.155015770612291
9,week2,Tom DeLay,18.0,0,0.3843517000604614,61.564829993953865
9,week3,Tom DeLay,15.0,1,0.5788021946668033,42.11978053331967
10,week1,Aiden Turner,15.0,1,0.9648416871652291,3.515831283477089
10,week2,Aiden Turner,19.0,0,0.09970046965025321,90.02995303497468
10,week3,Aiden Turner,20.0,0,0.20852292852406315,79.14770714759368
10,week4,Aiden Turner,16.5,1,0.22547396589873892,77.4526034101261
10,week1,Buzz Aldrin,14.0,1,0.967078898326394,3.2921101673605957
10,week2,Buzz Aldrin,12.0,0,0.5332515085425389,46.67484914574611
10,week3,Buzz Aldrin,13.0,1,0.6569454485935575,34.30545514064425
10,week1,Chad Ochocinco,18.0,1,0.9371367328321274,6.2863267167872605
10,week2,Chad Ochocinco,16.0,0,0.2940003260696534,70.59996739303467
10,week3,Chad Ochocinco,20.0,0,0.15157017239112686,84.84298276088731
10,week4,Chad Ochocinco,22.0,0,0.015381426419468047,98.4618573580532
10,week5,Chad Ochocinco,18.0,0,0.2517572559090535,74.82427440909464
10,week6,Chad Ochocinco,30.9999,0,0.002905596608222469,99.70944033917776
10,week7,Chad Ochocinco,26.0,0,0.0017112771987614255,99.82887228012386
10,week8,Chad Ochocinco,22.5,0,0.4259555540770018,57.40444459229982
10,week9,Chad Ochocinco,26.0,0,0.0009977046486769605,99.9002295351323
10,week1,Erin Andrews,21.0,0,0.830238637410739,16.9761362589261
10,week10,Erin Andrews,26.9998,0,0.003617721448608207,99.63822785513918
10,week2,Erin Andrews,23.0,0,0.0315739999615575,96.84260000384425
10,week3,Erin Andrews,23.0,0,0.010019142880763754,98.99808571192362
10,week4,Erin Andrews,19.5,0,0.006296561712720691,99.37034382872794
10,week5,Erin Andrews,22.0,0,0.004575826113569598,99.54241738864305
10,week6,Erin Andrews,34.0,0,0.013181040669763416,98.68189593302365
10,week7,Erin Andrews,25.5,0,0.012635237394344944,98.73647626056551
10,week8,Erin Andrews,26.5,0,0.03447291169268586,96.55270883073142
10,week9,Erin Andrews,28.0,0,9.49346925798849e-05,99.99050653074201
10,week1,Evan Lysacek,23.0,0,0.09493957779773418,90.50604222022658
10,week10,Evan Lysacek,26.8887,0,0.0026055078039296155,99.73944921960704
10,week2,Evan Lysacek,24.0,0,0.016947000353482327,98.30529996465177
10,week3,Evan Lysacek,26.0,0,0.0032722374695518266,99.67277625304482
10,week4,Evan Lysacek,26.0,0,0.0016061553931969673,99.83938446068031
10,week5,Evan Lysacek,27.0,0,0.0004359622730764015,99.95640377269235
10,week6,Evan Lysacek,27.0,0,0.024936274937609637,97.50637250623903
10,week7,Evan Lysacek,27.0,0,0.00024554093133346265,99.97544590686665
10,week8,Evan Lysacek,26.5,0,0.060361500514724935,93.96384994852751
10,week9,Evan Lysacek,29.5,0,2.3644207256783126e-05,99.99763557927433
10,week1,Jake Pavelka,20.0,1,0.8128541095886687,18.714589041133134
10,week2,Jake Pavelka,20.0,0,0.26581427673571123,73.41857232642887
10,week3,Jake Pavelka,21.0,0,0.04473845748036888,95.5261542519631
10,week4,Jake Pavelka,19.0,0,0.1838963017250369,81.61036982749631
10,week5,Jake Pavelka,23.0,0,0.02015236658926281,97.98476334107372
10,week6,Jake Pavelka,24.9999,1,0.29147426572356727,70.85257342764328
10,week1,Kate Gosselin,16.0,1,0.9554959553726983,4.450404462730173
